village_id,farm_id,crop_type,health_index,yield_estimate_to_date,crop_confidence,area_ha,quality_flag,gamma0_dB_06Jun,gamma0_dB_19Jun,gamma0_dB_14Aug,gamma0_dB_13Oct,establishment_dB,retention_dB,s2_ndvi_13Oct_validation_only
22,453,Groundnut,17.52,1.45,0.033,0.1167,partial_coverage,-20.691,8.575,-19.013,-20.64,-27.588,-1.627,0.4483
22,454,Rice,20.05,56.79,0.117,0.3055,ok,-20.242,-19.736,-20.981,-20.082,-1.245,0.898,0.298
22,455,Rice,20.32,71.62,0.185,0.11,ok,-20.221,-20.428,-21.935,-20.653,-1.508,1.282,0.2753
22,456,Cotton,69.02,67.43,0.438,0.1227,ok,-19.982,-19.483,-19.361,-18.06,0.122,1.301,0.4973
22,457,Rice,69.41,89.9,0.194,0.1016,ok,-19.519,-19.533,-20.065,-19.024,-0.532,1.041,0.4786
22,458,Rice,48.13,66.49,0.061,0.1062,ok,-19.358,-19.088,-20.626,-18.623,-1.538,2.004,0.4735
22,459,Groundnut,51.34,3.79,0.088,0.1706,ok,-20.7,-0.364,-20.82,-19.259,-20.456,1.561,0.4042
22,460,Rice,40.38,73.09,0.187,0.0801,ok,-20.116,-19.092,-20.494,-19.529,-1.402,0.965,0.3644
22,461,Groundnut,9.8,1.33,0.05,0.1745,ok,-20.264,3.396,-21.594,-20.788,-24.991,0.806,0.2339
22,462,Cotton,51.19,48.35,0.0,0.177,no_valid_sar,,,,,,,0.3825
22,463,Cotton,51.19,48.35,0.0,0.0914,no_valid_sar,,,,,,,0.4247
22,464,Cotton,51.19,48.35,0.0,0.2567,no_valid_sar,,,,,,,0.2978
22,465,Cotton,51.19,48.35,0.0,0.2917,no_valid_sar,,,,,,,0.3977
22,466,Rice,53.54,82.22,0.045,0.2699,ok,-19.741,-19.422,-20.465,-19.27,-1.043,1.195,0.4183
22,467,Rice,11.97,53.41,0.079,0.2922,ok,-21.311,-19.731,-21.938,-19.886,-2.208,2.052,0.302
22,468,Groundnut,56.86,1.68,0.057,0.0911,ok,-18.513,6.447,-19.912,-18.776,-26.359,1.136,0.4403
22,469,Rice,74.19,71.54,0.014,0.2403,ok,-20.045,-19.053,-19.393,-18.367,-0.34,1.026,0.4867
22,470,Rice,43.26,79.57,0.117,0.1607,ok,-19.205,-19.407,-20.179,-19.706,-0.771,0.472,0.3486
22,471,Rice,74.41,73.5,0.063,0.1856,ok,-18.622,-18.279,-18.949,-18.114,-0.67,0.835,0.4793
22,472,Rice,30.68,43.92,0.083,0.1888,ok,-19.799,-19.899,-20.562,-20.108,-0.663,0.455,0.3719
22,473,Rice,41.51,85.47,0.064,0.143,ok,-19.727,-20.188,-20.604,-20.059,-0.416,0.545,0.4001
22,474,Cotton,62.6,69.87,0.502,0.0963,ok,-19.195,-18.5,-19.328,-18.296,-0.827,1.032,0.4938
22,475,Cotton,32.9,47.56,0.082,0.0917,ok,-20.38,-18.325,-21.411,-19.139,-3.086,2.272,0.3886
22,476,Rice,35.17,77.32,0.033,0.0868,ok,-20.062,-20.6,-21.042,-20.388,-0.443,0.655,0.4238
22,477,Cotton,18.72,40.91,0.052,0.0796,ok,-20.376,-19.195,-21.896,-20.074,-2.701,1.823,0.2706
22,478,Rice,30.46,74.0,0.06,0.084,ok,-20.571,-20.463,-21.207,-20.75,-0.744,0.457,0.3667
22,479,Cotton,34.17,63.66,0.073,0.138,ok,-20.429,-20.048,-21.23,-19.893,-1.183,1.337,0.4364
22,480,Rice,49.79,62.29,0.083,0.1001,ok,-20.113,-19.769,-20.21,-19.52,-0.441,0.69,0.3962
22,481,Groundnut,48.37,61.91,0.106,0.2403,ok,-19.91,-19.61,-20.689,-20.697,-1.08,-0.008,0.2264
22,482,Rice,89.62,91.42,0.147,0.0447,ok,-18.443,-18.554,-18.441,-16.842,0.112,1.6,0.4781
22,483,Rice,69.82,85.24,0.058,0.0432,ok,-20.237,-19.572,-19.441,-19.118,0.131,0.323,0.4085
22,484,Rice,47.0,52.91,0.157,0.193,ok,-20.046,-19.883,-20.142,-19.611,-0.26,0.531,0.4226
22,485,Rice,50.79,64.73,0.05,0.2791,ok,-19.729,-19.57,-20.13,-19.464,-0.56,0.666,0.4192
22,486,Groundnut,38.37,5.18,0.085,0.1677,ok,-20.507,-1.713,-20.716,-20.012,-19.003,0.705,0.2729
22,487,Rice,20.55,71.42,0.112,0.1413,ok,-20.535,-20.812,-22.253,-19.883,-1.441,2.369,0.383
22,488,Rice,32.44,84.08,0.025,0.0963,ok,-20.929,-20.623,-21.538,-20.05,-0.914,1.488,0.3625
22,489,Rice,24.98,70.98,0.211,0.0805,ok,-20.112,-19.637,-20.945,-20.066,-1.308,0.879,0.3112
22,490,Rice,44.84,65.31,0.054,0.0924,ok,-20.108,-19.293,-21.064,-18.715,-1.771,2.349,0.3235
22,491,Rice,26.16,64.22,0.156,0.1762,ok,-19.783,-19.186,-21.076,-19.655,-1.89,1.421,0.4058
22,492,Cotton,51.76,58.63,0.565,0.1182,ok,-19.899,-18.766,-20.338,-18.547,-1.573,1.792,0.4659
22,493,Rice,46.58,86.36,0.082,0.1161,ok,-18.443,-19.297,-19.766,-19.913,-0.469,-0.147,0.4277
22,494,Rice,69.33,77.56,0.199,0.1644,ok,-18.83,-19.615,-19.811,-18.943,-0.196,0.867,0.4076
22,495,Rice,40.79,62.25,0.081,0.1089,ok,-18.674,-19.359,-20.436,-19.442,-1.078,0.995,0.4541
22,496,Cotton,51.35,77.59,0.158,0.163,ok,-19.61,-19.532,-20.22,-19.048,-0.688,1.171,0.4427
22,497,Rice,56.81,79.22,0.187,0.1806,ok,-20.728,-18.578,-19.592,-19.265,-1.014,0.327,0.3288
22,498,Rice,37.26,72.63,0.158,0.1603,ok,-19.399,-19.315,-20.412,-19.624,-1.098,0.789,0.3246
22,499,Groundnut,11.73,11.76,0.063,0.1337,ok,-20.443,-18.31,-23.095,-22.292,-4.785,0.804,0.2324
22,500,Rice,79.7,93.12,0.176,0.1378,ok,-18.732,-19.082,-19.275,-18.76,-0.193,0.515,0.3873
22,501,Rice,70.27,79.08,0.034,0.1471,ok,-20.048,-18.837,-19.695,-18.03,-0.858,1.665,0.3973
22,502,Groundnut,75.36,55.9,0.35,0.1345,ok,-20.763,-18.207,-20.346,-19.567,-2.139,0.779,0.48
22,503,Bajra,49.8,60.18,0.421,0.2026,ok,-19.591,-18.895,-20.042,-20.964,-1.147,-0.921,0.2211
22,504,Cotton,37.17,51.06,0.145,0.1512,ok,-20.02,-17.909,-20.262,-19.186,-2.352,1.076,0.2654
22,505,Groundnut,40.39,49.58,0.24,0.1016,ok,-21.024,-18.967,-21.292,-20.702,-2.325,0.59,0.2279
22,506,Maize,21.3,70.57,0.18,0.1007,ok,-20.452,-19.5,-20.28,-20.635,-0.781,-0.355,0.2399
22,507,Groundnut,41.59,49.34,0.229,0.1492,ok,-19.628,-18.99,-21.137,-20.487,-2.147,0.65,0.2359
22,508,Groundnut,54.21,60.44,0.057,0.2176,ok,-20.047,-19.361,-20.589,-20.356,-1.229,0.233,0.2766
22,509,Groundnut,30.21,38.94,0.125,0.1658,ok,-20.376,-18.762,-21.443,-21.024,-2.681,0.419,0.2567
22,510,Rice,68.68,82.07,0.176,0.1224,ok,-19.162,-18.741,-19.76,-18.193,-1.018,1.566,0.5227
22,511,Bajra,80.36,66.09,0.34,0.3307,ok,-20.891,-17.785,-18.48,-20.26,-0.694,-1.781,0.4719
22,512,Rice,43.05,49.46,0.156,0.2587,ok,-20.333,-20.008,-20.253,-19.743,-0.245,0.51,0.4353
22,513,Cotton,12.54,29.19,0.101,0.1952,ok,-21.032,-18.545,-21.582,-20.481,-3.038,1.101,0.3427
22,514,Cotton,39.15,47.48,0.133,0.1849,ok,-18.599,-17.596,-20.448,-19.016,-2.852,1.432,0.4322
22,515,Rice,29.08,66.31,0.089,0.1124,ok,-19.656,-19.694,-20.668,-19.96,-0.974,0.708,0.4163
22,516,Groundnut,61.39,48.15,0.353,0.2841,ok,-19.962,-18.342,-20.59,-19.823,-2.248,0.767,0.2783
22,517,Rice,85.56,47.15,0.088,0.0792,ok,-18.903,-18.912,-17.144,-17.599,1.767,-0.455,0.3684
22,518,Bajra,39.97,49.17,0.201,0.0657,ok,-19.781,-17.878,-19.616,-21.267,-1.737,-1.651,0.2642
22,519,Rice,85.52,88.15,0.296,0.5447,ok,-19.412,-18.558,-18.863,-17.948,-0.305,0.915,0.184
22,520,Rice,63.12,74.94,0.134,0.8513,ok,-20.427,-18.198,-19.594,-18.307,-1.395,1.286,0.1573
22,521,Cotton,25.44,41.47,0.301,0.2473,ok,-20.366,-17.681,-20.46,-19.444,-2.779,1.016,0.3961
22,522,Groundnut,62.69,39.77,0.558,0.2516,ok,-20.261,-17.451,-20.229,-19.732,-2.778,0.497,0.4368
22,523,Cotton,63.81,66.5,0.296,0.1652,ok,-19.004,-18.279,-19.716,-15.789,-1.438,3.927,0.3373
22,524,Cotton,40.97,34.1,0.176,0.8613,ok,-20.702,-17.893,-21.529,-16.718,-3.636,4.811,0.2354
22,525,Groundnut,31.49,23.16,0.217,0.2599,ok,-20.459,-16.655,-20.219,-20.789,-3.564,-0.57,0.2088
22,526,Cotton,58.55,62.6,0.142,0.2431,ok,-20.653,-18.787,-21.085,-17.394,-2.298,3.691,0.3976
22,527,Cotton,45.17,49.29,0.322,2.5008,ok,-20.376,-18.183,-21.205,-18.105,-3.022,3.1,0.3343
22,528,Cotton,43.37,66.47,0.262,0.9825,ok,-20.051,-19.681,-21.667,-18.758,-1.986,2.909,0.3587
22,529,Cotton,64.88,66.22,0.08,0.4941,ok,-18.198,-17.743,-19.927,-18.018,-2.185,1.91,0.3731
22,530,Cotton,33.78,39.93,0.089,0.3696,ok,-19.692,-17.608,-20.936,-18.976,-3.329,1.96,0.3399
22,531,Rice,59.17,57.98,0.18,0.1038,ok,-19.86,-19.066,-19.562,-19.154,-0.496,0.409,0.3466
22,532,Groundnut,62.72,84.71,0.087,0.133,ok,-19.971,-19.494,-20.091,-20.451,-0.597,-0.36,0.2729
22,533,Rice,95.62,98.6,0.348,0.2415,ok,-19.224,-18.976,-18.148,-17.938,0.827,0.21,0.4325
22,534,Rice,11.49,52.52,0.198,0.1887,ok,-20.267,-19.518,-21.313,-20.069,-1.795,1.244,0.329
22,535,Cotton,70.31,81.71,0.5,0.1766,ok,-19.464,-19.383,-19.878,-18.019,-0.495,1.859,0.4743
22,536,Rice,49.45,78.72,0.009,0.0404,small_plot,-18.971,-19.336,-20.533,-19.327,-1.197,1.206,0.4531
22,537,Rice,54.79,91.31,0.091,0.044,ok,-19.868,-19.713,-20.1,-19.631,-0.387,0.469,0.4455
22,538,Rice,0.0,42.35,0.166,0.0413,ok,-20.348,-20.402,-22.901,-20.91,-2.499,1.99,0.4924
22,539,Rice,69.65,87.87,0.189,0.0564,ok,-19.861,-19.226,-19.929,-18.856,-0.702,1.073,0.4379
22,540,Maize,30.57,73.61,0.182,0.0842,ok,-19.082,-18.528,-19.31,-20.252,-0.782,-0.942,0.2745
22,541,Groundnut,63.12,49.87,0.345,0.0901,ok,-18.544,-18.443,-20.889,-19.83,-2.446,1.059,0.3362
22,542,Cotton,51.28,82.17,0.109,0.0976,ok,-20.541,-19.828,-21.023,-19.052,-1.195,1.971,0.4321
22,543,Rice,81.73,88.84,0.24,0.1044,ok,-19.52,-19.259,-19.018,-18.556,0.24,0.462,0.4077
22,544,Rice,32.91,69.11,0.207,1.0644,ok,-20.416,-19.004,-20.224,-19.731,-1.22,0.493,0.1956
22,545,Groundnut,46.45,58.71,0.243,1.238,ok,-20.348,-18.683,-20.139,-20.807,-1.456,-0.668,0.166
22,546,Rice,89.58,85.1,0.037,1.2141,ok,-19.608,-18.088,-16.36,-14.447,1.728,1.912,0.5884
22,547,Cotton,58.45,77.03,0.132,0.6823,ok,-20.676,-19.496,-21.219,-18.353,-1.723,2.866,0.2065
22,548,Rice,23.44,60.22,0.183,0.7533,ok,-20.786,-19.203,-21.032,-19.633,-1.829,1.4,0.1869
22,549,Rice,58.25,71.22,0.003,0.3137,ok,-19.053,-18.622,-19.783,-18.584,-1.161,1.198,0.4504
22,550,Cotton,20.47,12.42,0.196,0.4606,ok,-20.319,-15.937,-21.079,-19.348,-5.142,1.731,0.2266
22,551,Groundnut,29.51,15.81,0.391,0.1696,ok,-19.065,-16.945,-21.487,-20.336,-4.542,1.151,0.2254
22,552,Groundnut,32.46,40.9,0.284,0.2494,ok,-19.809,-18.973,-21.909,-20.676,-2.936,1.233,0.171
22,553,Bajra,28.81,30.2,0.341,0.1284,ok,-18.931,-17.686,-20.461,-20.998,-2.775,-0.537,0.1592
22,554,Groundnut,40.05,40.0,0.145,0.4613,ok,-19.721,-18.559,-20.521,-20.617,-1.962,-0.096,0.1709
22,555,Rice,7.51,42.78,0.254,1.1271,ok,-20.474,-19.11,-21.962,-20.162,-2.853,1.8,0.2185
22,556,Cotton,87.9,87.5,0.291,0.4233,ok,-18.798,-17.378,-16.787,-15.423,0.59,1.364,0.4044
22,557,Cotton,93.82,99.54,0.107,0.2987,ok,-18.891,-17.073,-16.49,-15.396,0.583,1.093,0.4189
22,558,Cotton,23.3,41.36,0.01,0.9442,ok,-18.742,-18.688,-20.64,-20.128,-1.952,0.512,0.2835
22,559,Bajra,42.99,32.47,0.21,0.4175,ok,-17.285,-16.108,-17.09,-20.892,-0.982,-3.802,0.1737
22,560,Bajra,26.85,32.01,0.377,0.6726,ok,-20.161,-17.732,-20.436,-21.284,-2.705,-0.848,0.2331
22,561,Bajra,57.7,54.38,0.24,0.4398,ok,-18.201,-17.325,-17.798,-20.872,-0.473,-3.074,0.1906
22,562,Maize,44.52,64.5,0.082,0.2438,ok,-19.651,-17.08,-17.63,-19.612,-0.55,-1.982,0.3027
22,563,Bajra,71.8,48.58,0.381,0.2196,ok,-19.181,-16.836,-18.36,-20.369,-1.524,-2.01,0.2585
22,564,Cotton,50.08,73.88,0.07,0.4752,ok,-19.681,-19.279,-19.911,-19.072,-0.631,0.839,0.4193
22,565,Cotton,65.51,73.37,0.453,0.1141,ok,-18.602,-18.402,-19.057,-18.162,-0.655,0.895,0.4247
22,566,Groundnut,64.69,49.84,0.266,0.2809,ok,-19.314,-18.49,-20.458,-19.724,-1.968,0.734,0.265
22,567,Rice,34.26,61.2,0.062,0.4231,ok,-19.928,-19.424,-20.425,-19.648,-1.001,0.777,0.3675
22,568,Maize,71.07,65.34,0.298,0.1505,ok,-18.212,-19.518,-18.617,-19.296,0.9,-0.679,0.3895
22,569,Cotton,54.56,49.14,0.072,0.5758,ok,-19.484,-16.663,-19.172,-18.259,-2.509,0.913,0.3286
22,570,Cotton,96.93,96.84,0.135,1.6121,ok,-17.14,-15.739,-14.989,-14.006,0.749,0.983,0.5166
22,571,Rice,58.96,82.51,0.177,0.6626,ok,-20.714,-19.417,-20.429,-18.986,-1.011,1.443,0.237
22,572,Bajra,70.04,38.49,0.384,0.6223,ok,-17.83,-16.489,-18.771,-20.112,-2.281,-1.341,0.2066
22,573,Cotton,54.28,50.13,0.359,1.2739,ok,-20.053,-17.34,-20.354,-17.585,-3.014,2.769,0.28
22,574,Cotton,78.58,86.36,0.231,0.7135,ok,-19.184,-18.669,-19.258,-16.127,-0.589,3.131,0.4199
22,575,Groundnut,52.52,46.9,0.027,0.789,ok,-19.961,-19.157,-20.554,-20.328,-1.397,0.226,0.3462
22,576,Rice,30.01,55.86,0.187,0.1749,ok,-19.38,-18.923,-20.509,-19.528,-1.587,0.981,0.3798
22,577,Maize,79.36,83.05,0.51,0.1508,ok,-20.174,-18.756,-18.175,-18.765,0.581,-0.59,0.4288
22,578,Bajra,60.51,37.19,0.272,0.2821,ok,-17.326,-16.142,-17.848,-20.548,-1.706,-2.7,0.186
22,579,Bajra,62.62,41.05,0.205,0.4596,ok,-16.918,-16.533,-17.081,-20.519,-0.548,-3.438,0.1724
22,580,Rice,64.22,63.14,0.158,0.1585,ok,-18.071,-17.93,-18.731,-18.632,-0.801,0.099,0.1824
22,581,Cotton,62.04,63.74,0.053,0.3382,ok,-17.834,-17.295,-19.276,-18.264,-1.981,1.012,0.373
22,582,Rice,97.98,98.58,0.322,0.3331,ok,-18.658,-18.638,-17.534,-16.754,1.104,0.78,0.4832
22,583,Cotton,51.24,54.62,0.217,0.7334,ok,-21.041,-19.191,-21.649,-17.316,-2.458,4.333,0.4185
22,584,Bajra,42.48,32.33,0.197,0.8413,ok,-16.973,-15.952,-17.001,-20.92,-1.049,-3.918,0.1857
22,585,Maize,69.76,56.76,0.281,0.3411,ok,-16.822,-16.41,-16.728,-17.988,-0.318,-1.26,0.327
22,586,Groundnut,41.04,37.03,0.363,0.1401,ok,-20.909,-18.259,-21.164,-20.287,-2.905,0.877,0.3408
22,587,Cotton,57.2,69.36,0.224,0.1657,ok,-18.841,-18.159,-19.315,-18.563,-1.157,0.753,0.4602
22,588,Rice,33.97,61.38,0.019,0.1689,ok,-19.504,-19.481,-20.965,-19.427,-1.484,1.539,0.3575
22,589,Rice,50.32,88.56,0.032,0.0353,small_plot,-19.226,-20.017,-20.661,-19.627,-0.644,1.034,0.408
22,590,Cotton,54.11,67.99,0.247,0.1413,ok,-19.729,-18.327,-19.718,-18.701,-1.391,1.017,0.3618
22,591,Cotton,31.46,53.8,0.328,0.1777,ok,-19.584,-19.687,-21.43,-19.438,-1.743,1.992,0.3952
22,592,Rice,74.0,84.95,0.353,0.69,ok,-21.614,-20.783,-19.64,-19.06,1.143,0.58,0.2147
22,593,Rice,63.72,65.71,0.272,1.0612,ok,-21.567,-21.262,-20.242,-19.29,1.02,0.952,0.2307
22,594,Cotton,91.05,92.19,0.195,1.4631,ok,-17.585,-16.363,-15.844,-14.957,0.519,0.887,0.4625
22,595,Cotton,73.7,67.03,0.127,1.0995,ok,-16.647,-16.427,-15.871,-16.388,0.556,-0.517,0.3287
22,596,Cotton,45.22,67.73,0.278,0.5212,ok,-19.74,-19.216,-20.791,-19.1,-1.576,1.691,0.2382
22,597,Cotton,27.16,38.8,0.012,0.536,ok,-19.485,-18.645,-19.707,-19.868,-1.062,-0.16,0.1763
22,598,Rice,32.1,66.85,0.251,0.1791,ok,-20.558,-18.904,-20.64,-19.61,-1.736,1.03,0.2815
22,599,Maize,18.22,50.17,0.023,0.5189,ok,-19.729,-18.97,-20.038,-19.999,-1.068,0.038,0.3151
22,600,Cotton,51.09,66.93,0.249,0.2615,ok,-20.506,-18.55,-20.551,-18.729,-2.001,1.822,0.4052
22,601,Groundnut,27.53,23.95,0.28,0.1368,ok,-20.558,-17.594,-21.026,-20.57,-3.433,0.457,0.3002
22,602,Rice,79.69,91.81,0.067,0.065,ok,-18.91,-18.625,-18.684,-18.847,-0.06,-0.162,0.3949
22,603,Cotton,51.19,48.35,0.0,0.1271,no_valid_sar,,,,,,,
22,604,Cotton,37.09,61.65,0.031,0.2496,ok,-19.914,-18.774,-19.977,-19.435,-1.203,0.543,0.3737
22,605,Cotton,63.64,47.44,0.264,0.2729,ok,-18.511,-17.645,-18.976,-17.82,-1.331,1.157,0.414
22,606,Rice,17.66,50.87,0.176,0.3094,ok,-18.835,-19.041,-21.463,-19.707,-2.422,1.755,0.2295
22,607,Cotton,45.59,59.21,0.459,0.1635,ok,-20.132,-18.874,-20.92,-18.639,-2.046,2.281,0.4879
22,608,Rice,75.43,93.44,0.253,0.1847,ok,-19.519,-19.304,-18.258,-19.091,1.046,-0.833,0.3995
22,609,Rice,42.32,51.06,0.197,0.0978,ok,-19.559,-17.908,-20.432,-18.996,-2.524,1.435,0.4088
22,610,Rice,55.38,67.28,0.011,0.0761,ok,-19.265,-18.428,-20.141,-18.157,-1.713,1.984,0.4128
22,611,Rice,30.48,78.27,0.201,0.0381,small_plot,-20.885,-19.689,-20.784,-20.314,-1.095,0.47,0.4469
22,612,Cotton,48.76,52.7,0.319,0.1296,ok,-19.506,-17.576,-19.453,-18.577,-1.877,0.876,0.4281
22,613,Cotton,37.72,56.51,0.11,0.3562,ok,-19.501,-18.305,-20.006,-19.315,-1.701,0.691,0.3826
22,614,Maize,39.54,56.05,0.035,0.3177,ok,-19.782,-17.845,-19.239,-19.264,-1.394,-0.026,0.4493
22,615,Cotton,86.05,85.34,0.262,0.9694,ok,-18.008,-16.475,-16.125,-15.348,0.349,0.777,0.4776
22,616,Cotton,27.21,50.89,0.096,2.0208,ok,-19.984,-18.856,-21.264,-19.552,-2.408,1.712,0.259
22,617,Rice,59.72,81.18,0.107,0.4148,ok,-20.133,-19.784,-19.864,-19.452,-0.079,0.412,0.393
22,618,Rice,29.83,53.58,0.154,0.5883,ok,-19.739,-19.065,-20.582,-19.531,-1.517,1.051,0.388
22,619,Maize,43.18,73.46,0.143,0.2525,ok,-19.294,-19.093,-19.751,-19.587,-0.658,0.165,0.3047
22,620,Rice,18.42,48.66,0.117,0.2315,ok,-20.23,-19.609,-21.069,-19.905,-1.461,1.165,0.2429
22,621,Rice,70.92,78.32,0.124,0.3146,ok,-19.468,-19.928,-19.652,-19.054,0.276,0.599,0.3205
22,622,Groundnut,63.98,57.48,0.295,0.4142,ok,-20.474,-18.604,-20.361,-19.952,-1.756,0.408,0.2131
22,623,Groundnut,53.78,69.19,0.14,0.3915,ok,-20.507,-19.542,-20.782,-20.497,-1.24,0.285,0.299
22,624,Rice,39.6,61.65,0.047,1.2623,ok,-20.263,-19.217,-20.808,-19.062,-1.592,1.746,0.1859
22,625,Rice,71.04,79.37,0.145,0.1818,ok,-18.829,-18.625,-19.32,-18.486,-0.695,0.834,0.4683
22,626,Cotton,60.4,76.98,0.175,0.2112,ok,-20.744,-18.422,-19.55,-18.568,-1.128,0.982,0.4714
22,627,Cotton,27.88,48.05,0.305,0.3735,ok,-20.137,-18.193,-20.939,-19.619,-2.746,1.32,0.2998
22,628,Maize,33.47,63.44,0.15,0.2715,ok,-20.253,-18.865,-19.751,-19.687,-0.887,0.064,0.1977
22,629,Maize,28.87,80.91,0.191,0.3564,ok,-20.123,-19.366,-19.956,-20.809,-0.59,-0.854,0.1906
22,630,Maize,17.56,49.63,0.031,0.2108,ok,-20.096,-19.486,-20.429,-20.098,-0.943,0.332,0.2728
22,631,Rice,44.96,47.58,0.132,0.7572,ok,-20.024,-19.269,-19.963,-19.529,-0.694,0.434,0.4293
22,632,Groundnut,58.01,59.28,0.02,0.3034,ok,-19.965,-19.301,-20.425,-20.267,-1.124,0.158,0.227
22,633,Cotton,12.27,15.62,0.056,0.4459,ok,-19.088,-17.427,-20.562,-19.739,-3.135,0.824,0.1892
22,634,Groundnut,11.98,8.62,0.247,0.2655,ok,-20.395,-17.218,-21.899,-20.475,-4.681,1.424,0.2415
22,635,Rice,26.23,69.51,0.089,0.0617,ok,-20.188,-20.451,-21.326,-20.248,-0.875,1.078,0.2859
22,636,Rice,50.87,61.85,0.06,0.0627,ok,-19.367,-18.099,-19.678,-18.691,-1.58,0.987,0.3989
22,637,Rice,45.8,63.46,0.096,0.0768,ok,-20.274,-20.41,-20.761,-19.592,-0.35,1.168,0.2855
22,638,Groundnut,54.3,56.29,0.263,0.1231,ok,-19.25,-19.249,-21.219,-20.165,-1.969,1.053,0.1872
22,639,Rice,55.6,82.59,0.01,0.1661,ok,-19.149,-20.093,-20.16,-19.553,-0.067,0.607,0.1959
22,640,Cotton,36.71,59.74,0.118,0.2641,ok,-19.862,-18.573,-20.241,-19.374,-1.668,0.867,0.2287
22,641,Rice,35.61,52.83,0.276,0.3452,ok,-19.861,-18.285,-20.441,-19.277,-2.156,1.164,0.2968
22,642,Rice,90.51,93.37,0.269,0.0716,ok,-18.715,-18.617,-18.624,-17.398,-0.007,1.226,0.4912
22,643,Groundnut,48.47,28.24,0.329,0.231,ok,-20.248,-17.789,-20.755,-19.802,-2.966,0.953,0.2932
22,644,Groundnut,50.13,25.44,0.367,0.1829,ok,-20.349,-17.326,-20.418,-19.792,-3.091,0.626,0.2809
22,645,Cotton,78.37,79.51,0.258,0.8414,ok,-17.607,-16.681,-16.598,-16.396,0.083,0.202,0.3963
22,646,Groundnut,30.72,27.77,0.307,0.1543,ok,-20.098,-17.517,-20.891,-20.751,-3.374,0.14,0.2443
22,647,Cotton,62.55,51.76,0.359,0.1495,ok,-19.119,-18.366,-19.805,-17.781,-1.439,2.024,0.3331
22,648,Cotton,79.83,80.7,0.453,0.1166,ok,-18.301,-19.158,-18.623,-17.396,0.535,1.226,0.4518
22,649,Groundnut,82.25,59.45,0.368,0.1498,ok,-19.458,-17.871,-19.756,-19.476,-1.884,0.279,0.4015
22,650,Groundnut,44.67,28.38,0.301,0.1833,ok,-20.369,-17.984,-21.496,-19.866,-3.512,1.63,0.4331
22,651,Cotton,21.62,40.96,0.269,0.2723,ok,-19.198,-18.277,-21.415,-19.858,-3.138,1.557,0.2876
22,652,Cotton,34.53,59.35,0.228,0.1276,ok,-19.925,-18.446,-20.333,-19.482,-1.887,0.851,0.3349
22,653,Groundnut,76.79,66.44,0.032,0.4304,ok,-19.219,-18.477,-19.563,-19.756,-1.085,-0.194,0.2272
22,654,Groundnut,47.14,57.03,0.114,0.3507,ok,-20.053,-18.735,-20.538,-20.73,-1.803,-0.192,0.1729
22,655,Rice,45.93,65.98,0.024,0.8153,ok,-19.965,-19.408,-20.708,-19.007,-1.299,1.701,0.1843
22,656,Groundnut,48.53,55.3,0.153,0.2308,ok,-20.357,-18.478,-20.385,-20.717,-1.907,-0.332,0.2003
22,657,Rice,15.25,50.57,0.121,0.2685,ok,-21.405,-19.219,-21.564,-19.719,-2.344,1.845,0.2569
22,658,Cotton,30.4,56.66,0.095,0.497,ok,-19.789,-18.9,-21.058,-19.647,-2.157,1.41,0.2649
22,659,Rice,51.96,54.64,0.109,0.5056,ok,-20.393,-19.007,-19.777,-19.276,-0.77,0.501,0.3864
22,660,Groundnut,56.26,60.09,0.018,0.2246,ok,-20.809,-18.81,-20.215,-20.352,-1.404,-0.137,0.2502
22,661,Cotton,72.76,75.58,0.321,0.3331,ok,-19.237,-17.255,-18.153,-17.627,-0.898,0.526,0.453
22,662,Cotton,76.53,72.33,0.189,0.8279,ok,-16.166,-15.553,-15.388,-15.725,0.166,-0.338,0.4129
22,663,Cotton,74.95,84.18,0.346,0.3663,ok,-19.994,-18.363,-19.635,-17.525,-1.273,2.111,0.2617
22,664,Cotton,34.61,24.34,0.25,0.7795,ok,-20.425,-16.914,-21.373,-18.505,-4.459,2.868,0.2847
22,665,Cotton,55.91,53.19,0.241,0.5789,ok,-20.121,-17.244,-19.677,-15.24,-2.433,4.438,0.4166
22,666,Maize,75.21,65.65,0.183,1.345,ok,-16.516,-15.82,-15.638,-17.977,0.182,-2.338,0.2828
22,667,Cotton,79.98,88.34,0.327,0.2817,ok,-19.046,-18.18,-19.201,-16.892,-1.021,2.308,0.4315
22,668,Cotton,16.31,31.84,0.072,0.1094,ok,-20.265,-17.988,-21.556,-19.72,-3.568,1.835,0.3163
22,669,Rice,39.13,38.92,0.292,0.1334,ok,-19.911,-17.385,-20.49,-19.095,-3.106,1.396,0.3253
22,670,Groundnut,38.71,36.55,0.38,0.2629,ok,-18.722,-18.208,-21.222,-20.393,-3.014,0.83,0.3208
22,671,Cotton,60.87,33.63,0.104,0.123,ok,-19.729,-17.042,-18.844,-17.669,-1.802,1.175,0.2947
22,672,Rice,20.43,42.29,0.167,0.0985,ok,-19.664,-18.627,-21.63,-19.604,-3.003,2.026,0.3094
22,673,Rice,24.31,55.45,0.268,0.0824,ok,-20.135,-18.725,-21.03,-19.699,-2.304,1.33,0.2963
22,674,Bajra,27.84,25.9,0.284,0.3606,ok,-20.478,-16.865,-20.079,-21.127,-3.214,-1.048,0.205
